date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Cruise Ship,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-10-20,2805,67,0,5837,1728,17055,2182,4559,3,695,642,16105,7674,67,189,535,9537,4111,1576,895,1342,5772,146,4050,9758,7383,2299,3202,2614,252,565,1727,468,16227,942,33582,3992,412,2,4860,1191,633,8516,769,1181,3696,330,2952,17851,551,58,21,3485,2237,411,1871,61
2020-10-21,2828,68,0,5854,1751,17167,2194,4567,3,697,642,16210,7704,69,203,546,9605,4144,1594,952,1363,5784,146,4058,9780,7418,2334,3223,2641,275,576,1732,469,16245,950,33589,4032,422,2,4896,1210,635,8546,774,1184,3708,333,2970,17944,557,58,21,3515,2248,414,1910,61
2020-10-22,2843,68,0,5859,1772,17256,2198,4569,3,701,642,16267,7729,69,206,553,9647,4180,1601,952,1380,5799,146,4070,9810,7464,2354,3231,2657,278,587,1736,470,16263,953,33614,4082,431,2,4930,1221,635,8574,783,1187,3755,347,3011,17961,563,58,21,3524,2259,420,1951,68
2020-10-23,2859,68,0,5865,1782,17305,2211,4577,3,705,642,16340,7766,69,209,562,9688,4209,1629,975,1396,5820,146,4078,9830,7484,2367,3238,2689,282,591,1738,471,16273,960,33625,4114,440,2,4964,1234,649,8608,791,1190,3777,356,3076,18077,567,58,21,3539,2266,424,1997,68
2020-10-24,2866,68,0,5869,1797,17343,2218,4577,3,709,642,16417,7808,71,212,572,9751,4234,1634,975,1404,5820,146,4091,9839,7522,2381,3255,2798,294,595,1743,473,16281,965,33634,4144,448,2,4995,1245,653,8636,794,1191,3793,366,3100,18214,568,58,21,3578,2277,424,2039,68
2020-10-25,2866,68,0,5874,1812,17358,2223,4577,3,716,642,16429,7809,71,212,573,9775,4264,1635,975,1407,5837,146,4096,9864,7522,2402,3255,2810,297,596,1748,473,16285,967,33642,4157,456,2,5035,1249,653,8647,801,1193,3802,375,3131,18261,572,58,21,3579,2285,425,2081,68
2020-10-26,2866,68,0,5875,1833,17386,2226,4589,3,717,642,16449,7827,75,212,580,9792,4306,1657,976,1410,5854,146,4099,9881,7552,2406,3263,2828,303,603,1749,475,16292,976,33650,4170,461,2,5065,1251,655,8659,804,1196,3823,375,3163,18299,574,58,21,3581,2294,426,2115,77
2020-10-27,2892,70,0,5891,1857,17460,2236,4595,3,717,644,16505,7844,75,215,585,9838,4346,1680,983,1428,5872,146,4108,9888,7585,2421,3283,2845,305,620,1756,475,16306,980,33666,4211,476,2,5105,1273,664,8683,808,1201,3842,375,3207,18383,578,58,21,3600,2304,434,2161,77
2020-10-28,2911,71,0,5905,1875,17529,2249,4604,3,721,644,16571,7876,77,215,599,9889,4381,1691,1007,1442,5890,146,4115,9924,7606,2440,3302,2874,325,628,1766,478,16324,991,33675,4245,488,2,5147,1286,671,8707,813,1204,3876,384,3241,18489,588,58,21,3616,2316,438,2212,77
2020-10-29,2914,77,0,5918,1894,17559,2268,4609,3,729,645,16648,7923,78,215,615,9945,4420,1705,1008,1461,5908,146,4127,9951,7653,2472,3310,2881,337,637,1769,482,16332,994,33694,4283,499,2,5186,1306,673,8743,814,1208,3889,403,3263,18606,598,58,21,3636,2320,445,2255,87
2020-10-30,2932,81,0,5934,1900,17618,2278,4616,3,731,646,16720,7955,79,216,626,9994,4469,1714,1029,1476,5919,146,4137,9975,7665,2491,3328,2932,364,646,1777,482,16339,1007,33724,4332,512,2,5228,1326,675,8774,820,1213,3896,415,3341,18714,601,58,21,3643,2331,453,2299,87
2020-10-31,2967,82,0,5979,1925,17659,2285,4616,3,735,646,16761,7979,79,219,629,10040,4504,1716,1029,1485,5919,147,4147,9991,7699,2511,3334,3026,375,652,1777,483,16350,1018,33730,4378,524,2,5265,1337,689,8800,822,1216,3935,425,3353,18788,604,58,21,3654,2345,459,2339,87
2020-11-01,2973,83,0,5979,1958,17672,2288,4616,3,738,646,16789,7981,79,219,630,10075,4544,1733,1029,1489,5926,147,4152,10013,7699,2529,3348,3027,376,654,1781,483,16354,1026,33752,4383,531,2,5317,1345,691,8803,832,1220,3936,437,3353,18840,614,58,21,3655,2353,460,2363,87
2020-11-02,2973,84,0,5982,1985,17700,2292,4627,3,740,647,16834,7999,79,219,632,10093,4587,1756,1046,1492,5934,148,4155,10023,7716,2538,3348,3032,386,656,1784,483,16357,1036,33763,4390,540,2,5366,1354,692,8812,839,1226,3946,438,3379,18882,614,58,21,3658,2358,461,2404,97
2020-11-03,2987,84,0,6020,2003,17752,2311,4635,3,744,647,16890,8479,80,219,647,10161,4630,1780,1057,1503,5951,148,4162,10035,7761,2553,3384,3066,399,660,1807,483,16371,1045,33773,4457,555,2,5419,1375,701,8842,842,1227,3968,446,3454,18987,620,58,22,3666,2368,471,2441,101
2020-11-04,3006,84,0,6059,2026,17820,2333,4645,3,745,647,16922,8522,83,219,664,10216,4682,1801,1087,1514,5975,150,4172,10062,7782,2584,3397,3090,404,669,1814,484,16391,1059,33793,4507,567,2,5471,1392,705,8878,850,1231,3985,460,3478,19127,625,58,23,3677,2380,474,2466,105
2020-11-05,3026,84,0,6087,2037,17870,2353,4656,3,747,650,16961,8578,85,219,671,10313,4722,1814,1087,1534,5995,150,4182,10085,7833,2609,3405,3108,407,674,1824,486,16403,1082,33857,4548,596,2,5526,1413,710,8923,855,1235,3992,482,3509,19255,632,58,23,3688,2392,482,2491,105
2020-11-06,3049,84,0,6109,2056,17938,2376,4671,3,749,652,17014,8608,88,219,679,10397,4779,1828,1166,1544,6016,150,4194,10106,7880,2645,3419,3132,419,701,1845,488,16416,1088,33872,4582,613,2,5576,1429,716,8964,862,1240,4005,510,3541,19386,649,58,23,3696,2406,489,2528,105
2020-11-07,3082,84,0,6147,2068,17961,2389,4671,3,752,654,17100,8647,89,220,683,10488,4828,1842,1166,1561,6016,151,4201,10129,7945,2679,3433,3153,445,703,1850,489,16425,1104,33884,4605,628,2,5647,1429,729,9001,862,1241,4015,523,3590,19489,658,59,23,3704,2411,503,2548,114
2020-11-08,3084,84,0,6164,2085,17977,2394,4671,3,753,654,17121,8648,89,221,686,10538,4888,1845,1166,1565,6036,152,4212,10149,7945,2710,3443,3156,456,703,1851,489,16429,1118,33903,4607,639,2,5706,1438,730,9005,872,1247,4036,536,3595,19535,659,59,23,3707,2422,504,2570,114
2020-11-09,3084,84,0,6164,2108,18036,2408,4698,3,755,655,17179,8677,90,221,698,10563,4932,1872,1181,1576,6048,153,4221,10163,8008,2729,3443,3156,457,710,1852,489,16440,1130,33923,4615,644,2,5783,1444,734,9008,882,1251,4041,537,3610,19589,661,59,23,3713,2432,530,2595,114
2020-11-10,3120,92,0,6192,2112,18076,2427,4707,3,758,657,17248,8730,91,222,714,10645,4992,1898,1181,1590,6058,156,4233,10184,8094,2752,3480,3294,462,730,1859,489,16461,1144,33939,4660,674,2,5856,1451,737,9079,889,1257,4062,540,3672,19710,672,59,23,3726,2446,546,2613,127
2020-11-11,3201,96,0,6228,2126,18111,2443,4716,3,760,657,17300,8806,91,222,733,10798,5051,1927,1215,1604,6058,158,4249,10222,8136,2810,3497,3318,472,731,1877,492,16476,1158,33961,4698,686,2,5915,1470,742,9136,901,1266,4076,567,3761,19849,678,59,23,3741,2453,553,2621,127
2020-11-12,3213,96,0,6240,2144,18141,2468,4726,3,762,657,17372,8881,91,222,749,10846,5094,1946,1215,1622,6097,159,4261,10242,8185,2849,3514,3341,472,756,1880,495,16495,1176,33975,4706,697,2,5992,1481,746,9182,909,1271,4084,567,3788,20124,687,59,23,3758,2466,555,2621,127
2020-11-13,3231,97,0,6257,2148,18218,2504,4737,3,765,657,17445,8905,93,222,752,10891,5140,1972,1256,1647,6121,162,4273,10265,8308,2895,3519,3362,477,775,1893,498,16522,1198,33993,4720,707,2,6063,1493,753,9210,914,1273,4101,568,3852,20153,701,59,23,3785,2477,565,2683,127
2020-11-14,3246,98,0,6300,2159,18255,2525,4737,3,766,658,17489,8956,93,222,759,11088,5191,1985,1256,1658,6121,163,4293,10293,8376,2930,3540,3377,514,779,1908,499,16548,1208,34010,4756,726,2,6126,1516,759,9252,921,1283,4110,621,3877,20283,710,59,23,3799,2493,574,2739,144
2020-11-15,3248,98,0,6302,2183,18265,2546,4737,3,769,660,17518,8957,94,222,759,11162,5260,1989,1256,1661,6132,165,4302,10329,8376,2961,3543,3380,520,779,1909,499,16566,1215,34032,4806,736,2,6200,1528,761,9290,935,1291,4112,644,3893,20373,718,59,23,3800,2505,582,2751,144
2020-11-16,3249,98,0,6302,2225,18306,2578,4759,3,773,660,17559,8967,98,222,763,11204,5323,2023,1266,1664,6139,165,4309,10340,8431,2973,3545,3395,522,797,1917,500,16580,1236,34054,4814,743,2,6269,1538,765,9310,942,1297,4143,644,3923,20420,723,59,23,3806,2520,585,2764,144
2020-11-17,3301,100,0,6312,2245,18362,2608,4771,3,776,660,17644,9008,100,222,798,11317,5405,2064,1266,1697,6156,166,4335,10360,8511,2999,3581,3459,543,816,1944,502,16618,1264,34156,4852,775,2,6347,1544,778,9346,951,1302,4156,644,3995,20536,732,59,23,3835,2532,598,2867,155
2020-11-18,3347,100,0,6365,2275,18470,2651,4784,3,779,665,17731,9065,100,223,812,11468,5479,2102,1326,1712,6184,170,4351,10407,8573,3066,3601,3481,561,826,1947,504,16655,1290,34187,4898,791,2,6444,1570,788,9463,971,1309,4182,674,4048,20714,740,60,23,3860,2545,612,2925,155
2020-11-19,3419,101,0,6384,2297,18562,2730,4805,3,782,667,17810,9102,101,223,835,11648,5556,2127,1326,1742,6199,171,4372,10435,8717,3138,3619,3513,561,854,1953,506,16689,1302,34215,4936,801,2,6549,1588,808,9569,982,1314,4201,705,4128,20924,756,61,23,3896,2557,623,3010,176
2020-11-20,3451,101,0,6427,2321,18651,2745,4828,3,784,669,17889,9142,103,224,845,11795,5628,2159,1410,1762,6233,173,4398,10469,8774,3206,3642,3551,567,897,1982,507,16712,1325,34252,4979,824,2,6669,1603,812,9676,991,1321,4231,741,4202,21096,773,62,23,3912,2573,639,3091,176
2020-11-21,3457,102,0,6457,2337,18710,2787,4828,3,786,670,17930,9179,104,231,847,11952,5697,2191,1410,1783,6233,174,4415,10488,8875,3257,3657,3568,600,905,2011,508,16746,1350,34296,5005,840,2,6790,1624,819,9775,1012,1331,4274,777,4211,21249,787,63,23,3938,2595,658,3143,176
2020-11-22,3457,103,0,6464,2357,18727,2806,4828,3,790,670,17991,9198,106,233,849,12051,5774,2202,1410,1787,6260,176,4434,10512,8875,3297,3676,3572,603,909,2017,512,16761,1383,34319,5034,846,2,6919,1634,820,9816,1017,1343,4283,819,4266,21340,793,63,23,3938,2612,662,3150,176
2020-11-23,3459,103,0,6464,2387,18783,2810,4871,3,796,672,18085,9215,106,233,866,12112,5860,2222,1456,1792,6284,177,4448,10531,8940,3321,3676,3580,614,934,2023,512,16772,1400,34345,5039,852,2,7025,1649,826,9846,1032,1355,4288,819,4301,21395,797,63,23,3942,2631,667,3158,202
2020-11-24,3472,116,0,6515,2405,18883,2860,4881,3,800,673,18157,9221,107,233,874,12262,5941,2270,1456,1809,6323,189,4481,10551,9094,3359,3729,3764,630,934,2047,513,16819,1428,34368,5074,889,2,7151,1664,847,9924,1038,1367,4313,821,4372,21589,808,64,23,3979,2645,682,3272,202
2020-11-25,3532,116,0,6524,2425,18984,2906,4926,3,802,677,18254,9297,109,235,895,12440,6021,2312,1503,1835,6350,190,4518,10604,9170,3434,3745,3802,652,950,2071,514,16886,1451,34396,5138,893,2,7287,1680,867,10070,1052,1374,4317,849,4466,21784,834,64,23,4008,2662,695,3343,215
2020-11-26,3572,119,0,6568,2436,19026,2957,4926,3,805,677,18254,9336,111,237,895,12596,6112,2349,1503,1835,6350,190,4547,10604,9170,3434,3763,3835,658,982,2093,514,16925,1469,34451,5138,903,2,7396,1680,867,10172,1069,1386,4317,849,4519,21965,834,64,23,4029,2681,712,3415,215
2020-11-27,3572,119,0,6588,2436,19090,2977,4961,3,810,677,18363,9380,112,240,909,12686,6196,2360,1529,1871,6391,190,4569,10635,9357,3535,3769,3836,664,984,2095,517,16942,1504,34489,5210,908,2,7538,1704,885,10195,1076,1395,4346,888,4526,22026,849,67,23,4044,2695,712,3434,215
2020-11-28,3572,121,0,6624,2449,19132,2983,4961,3,813,678,18442,9424,112,240,913,12838,6270,2375,1529,1885,6391,191,4602,10676,9467,3580,3779,3844,669,989,2119,523,16965,1527,34526,5219,921,2,7685,1717,896,10234,1083,1399,4346,942,4541,22130,863,67,23,4054,2714,718,3464,215
2020-11-29,3577,121,0,6634,2470,19152,3003,4961,3,817,680,18500,9442,112,244,920,12882,6351,2399,1529,1896,6407,191,4625,10722,9467,3637,3806,3850,671,989,2136,526,16978,1540,34573,5240,926,2,7835,1736,905,10297,1094,1408,4353,943,4554,22199,868,67,23,4058,2731,729,3487,215
2020-11-30,3578,121,0,6639,2502,19214,3037,5020,3,820,680,18597,9452,112,244,929,12985,6432,2426,1560,1908,6420,194,4641,10748,9564,3652,3807,3861,681,1018,2144,526,16993,1568,34625,5261,933,2,7988,1743,912,10335,1106,1415,4381,946,4602,22271,871,69,23,4062,2762,735,3494,215
2020-12-01,3638,122,0,6687,2512,19331,3109,5040,3,826,685,18679,9515,112,244,960,13131,6518,2449,1560,1943,6455,214,4673,10778,9759,3674,3836,4026,698,1080,2164,528,17083,1589,34686,5284,960,2,8139,1758,936,10504,1122,1428,4404,948,4638,22473,890,72,23,4093,2783,758,3611,239
2020-12-02,3711,122,0,6739,2522,19446,3193,5091,3,829,690,18776,9567,112,244,991,13397,6617,2518,1679,1943,6501,218,4715,10824,9842,3751,3851,4077,713,1128,2202,537,17145,1629,34745,5366,972,2,8302,1812,953,10676,1144,1442,4444,995,4688,22684,906,74,23,4113,2806,778,3703,239
2020-12-03,3776,130,0,6821,2555,19594,3320,5111,3,834,692,18874,9648,112,246,1014,13625,6704,2603,1679,2014,6524,220,4764,10874,10035,3843,3879,4141,722,1159,2250,544,17209,1673,34812,5410,983,2,8449,1836,973,10871,1155,1454,4466,1033,4781,22910,917,75,23,4147,2823,789,3773,266
2020-12-04,3831,142,0,6885,2586,19798,3338,5146,3,838,693,18994,9725,113,256,1032,13782,6802,2665,1786,2039,6548,224,4790,10910,10117,3904,3916,4216,727,1186,2272,552,17255,1706,34869,5467,995,2,8635,1860,1003,11052,1173,1466,4496,1064,4876,23142,925,77,23,4160,2849,799,3842,266
2020-12-05,3877,143,0,6925,2620,19883,3357,5146,3,842,695,19084,9793,113,261,1032,14017,6899,2682,1786,2062,6548,227,4820,10953,10321,3979,3949,4276,734,1194,2301,559,17306,1738,34939,5516,1013,2,8809,1874,1027,11191,1185,1482,4517,1091,4905,23353,939,79,23,4197,2867,829,3934,266
2020-12-06,3889,143,0,6950,2660,19939,3358,5146,3,849,697,19177,9806,113,262,1035,14116,6987,2717,1786,2072,6584,227,4846,11004,10321,4043,3961,4284,736,1205,2315,564,17321,1749,34997,5543,1019,2,8983,1896,1033,11255,1192,1497,4566,1110,4943,23433,939,79,23,4200,2883,838,3952,266
2020-12-07,3892,146,0,6950,2713,20055,3358,5224,3,854,701,19282,9851,113,262,1055,14216,7081,2723,1856,2082,6607,227,4865,11035,10422,4064,3961,4289,742,1236,2319,566,17336,1756,35080,5560,1028,2,9155,1911,1045,11319,1203,1521,4579,1110,5009,23491,949,81,23,4208,2905,841,3973,289
2020-12-08,3942,146,0,6973,2752,20275,3372,5242,3,857,701,19378,9873,113,262,1074,14384,7187,2724,1856,2102,6652,239,4916,11076,10625,4086,4017,4430,763,1271,2359,566,17426,1756,35170,5605,1028,2,9343,1922,1080,11521,1206,1542,4585,1111,5109,23661,972,85,23,4260,2915,870,4054,289
2020-12-09,3985,150,0,7081,2786,20469,3639,5285,3,870,704,19462,9921,113,266,1103,14613,7289,2724,1941,2118,6684,246,4962,11166,10706,4168,4041,4470,771,1294,2384,570,17542,1823,35236,5661,1086,2,9528,1945,1110,11726,1219,1557,4612,1147,5171,23930,995,86,23,4281,2922,901,4142,299
2020-12-10,4034,155,0,7154,2820,20641,3759,5327,3,876,708,19591,9975,115,268,1136,14845,7395,2724,1941,2146,6724,246,5012,11209,10900,4257,4083,4544,781,1329,2434,584,17608,1846,35323,5714,1109,2,9720,1980,1123,11961,1238,1583,4627,1177,5240,24127,1016,89,23,4335,2933,921,4209,299
2020-12-11,4086,158,0,7245,2875,20859,3846,5363,3,880,709,19714,10031,115,269,1151,15067,7505,3193,2072,2168,6767,250,5064,11257,10965,4351,4124,4551,805,1343,2479,590,17662,1889,35420,5752,1130,2,9900,2007,1138,12183,1249,1603,4673,1210,5327,24359,1025,93,23,4370,2939,938,4266,321
2020-12-12,4102,176,0,7322,2911,20977,3871,5363,3,887,713,19785,10075,115,271,1169,15232,7600,3208,2072,2192,6767,257,5100,11307,11195,4418,4180,4602,816,1365,2520,600,17732,1913,35504,5796,1152,2,10083,2042,1150,12371,1266,1622,4685,1243,5400,24542,1038,95,23,4409,2941,966,4324,321
2020-12-13,4102,176,0,7357,2945,21046,3958,5363,3,900,715,19866,10076,115,274,1175,15339,7689,3209,2072,2207,6818,257,5117,11349,11195,4503,4199,4609,818,1373,2539,603,17751,1957,35620,5823,1152,2,10262,2064,1155,12490,1272,1652,4739,1259,5462,24637,1055,95,23,4411,2941,968,4339,321
2020-12-14,4102,176,0,7358,2990,21144,3969,5444,3,906,716,20003,10104,119,274,1194,15455,7796,3269,2109,2224,6845,259,5142,11388,11289,4521,4204,4613,818,1418,2548,604,17775,1978,35702,5855,1157,2,10443,2072,1161,12552,1282,1667,4751,1259,5541,24684,1062,96,23,4414,2941,978,4352,321
2020-12-15,4124,179,0,7422,3016,21496,4085,5466,3,913,720,20082,10160,119,274,1214,15587,7888,3336,2109,2239,6895,265,5206,11443,11495,4542,4252,4837,826,1438,2595,604,17872,2006,35831,5881,1170,2,10623,2086,1213,12796,1294,1683,4756,1261,5615,24894,1077,100,23,4470,2941,1012,4408,328
2020-12-16,4198,181,0,7530,3074,21889,4156,5506,3,926,720,20204,10228,119,278,1231,15777,7980,3350,2247,2262,6933,267,5270,11513,11588,4634,4294,4900,836,1448,2651,625,18003,2049,35941,5979,1195,2,10828,2128,1262,13109,1312,1702,4800,1300,5668,25160,1096,105,23,4508,3042,1039,4493,328
2020-12-17,4254,183,0,7677,3112,22177,4226,5552,3,932,725,20305,10294,119,280,1259,15985,8093,3450,2253,2316,6964,276,5319,11558,11801,4717,4320,4951,849,1453,2671,629,18080,2103,36067,6065,1204,2,11029,2144,1283,13329,1323,1719,4843,1301,5845,25406,1126,105,23,4553,3117,1071,4561,351
2020-12-18,4296,183,0,7819,3139,22442,4259,5581,3,939,728,20401,10332,119,281,1275,16206,8200,3450,2341,2344,6994,281,5358,11610,11868,4782,4354,4980,854,1470,2706,638,18124,2128,36199,6125,1225,2,11232,2161,1304,13549,1333,1734,4872,1329,5960,25736,1140,107,23,4598,3120,1091,4632,351
2020-12-19,4389,184,0,7937,3191,22599,4339,5581,3,952,730,20473,10381,119,281,1275,16326,8294,3532,2341,2371,6994,292,5412,11657,12074,4839,4390,5048,864,1475,2749,650,18173,2155,36318,6184,1231,2,11413,2189,1340,13754,1342,1754,4895,1350,5960,25920,1148,108,23,4643,3123,1122,4722,351
2020-12-20,4389,184,0,7971,3237,22677,4368,5581,3,966,737,20568,10383,119,282,1280,16407,8380,3588,2341,2397,7042,292,5448,11717,12074,4909,4409,5076,865,1486,2779,656,18194,2171,36431,6224,1231,2,11599,2212,1341,13834,1368,1768,4935,1361,6071,26034,1155,111,23,4650,3125,1128,4743,351
2020-12-21,4389,184,0,7972,3295,22929,4378,5676,3,973,742,20680,10399,120,282,1301,16527,8487,3588,2448,2412,7107,293,5471,11759,12153,4931,4411,5088,881,1511,2785,656,18223,2180,36568,6240,1233,2,11787,2218,1347,13890,1382,1779,4962,1381,6136,26144,1161,111,23,4654,3128,1129,4751,351
2020-12-22,4452,194,0,8125,3338,23306,4420,5703,3,980,744,20754,10463,121,282,1313,16671,8566,3652,2448,2440,7158,303,5519,11804,12342,4955,4490,5301,895,1521,2823,656,18326,2203,36724,6291,1238,2,11984,2240,1382,14197,1391,1797,4976,1381,6269,26322,1173,112,23,4705,3131,1171,4879,373
2020-12-23,4587,197,0,8179,3376,23651,4462,5736,3,989,751,20874,10519,121,285,1324,16842,8658,3667,2493,2466,7226,311,5568,11887,12415,5030,4533,5406,914,1561,2869,677,18466,2243,36876,6360,1243,2,12136,2283,1403,14440,1408,1807,5028,1389,6380,26580,1196,117,23,4760,3162,1194,4953,373
2020-12-24,4676,199,0,8294,3406,23955,4550,5791,3,998,756,20995,10582,121,285,1349,16960,8731,3738,2503,2466,7272,317,5627,11963,12415,5109,4556,5451,916,1568,2914,690,18544,2272,37028,6360,1260,2,12275,2328,1415,14707,1423,1824,5043,1430,6431,26868,1204,120,23,4791,3184,1228,5019,373
2020-12-25,4680,199,0,8409,3438,23991,4586,5791,3,1009,756,20995,10631,121,285,1349,17154,8811,3743,2503,2466,7272,319,5659,11963,12415,5109,4562,5460,916,1573,2941,690,18595,2307,37158,6360,1264,2,12429,2328,1415,14837,1432,1845,5043,1430,6431,27051,1204,120,23,4820,3184,1247,5025,373
2020-12-26,4685,200,0,8424,3441,24225,4592,5791,3,1017,762,21135,10685,121,285,1354,17224,8904,3743,2503,2534,7272,319,5680,12010,12690,5166,4565,5470,919,1578,2942,701,18613,2316,37286,6526,1264,2,12609,2357,1422,14858,1432,1856,5124,1446,6443,27075,1212,121,23,4840,3184,1253,5029,373
2020-12-27,4691,200,0,8427,3482,24289,4610,5791,3,1032,768,21212,10689,121,285,1354,17336,8996,3744,2503,2555,7291,323,5712,12110,12690,5206,4606,5471,924,1582,2950,708,18630,2346,37411,6549,1266,2,12781,2370,1427,14969,1445,1869,5155,1446,6512,27130,1214,127,23,4854,3184,1254,5039,373
2020-12-28,4712,200,0,8469,3537,24546,4631,5904,3,1041,771,21308,10696,121,285,1377,17470,9097,3744,2544,2563,7336,326,5740,12158,12754,5219,4634,5477,927,1587,2971,715,18651,2382,37548,6561,1270,2,12961,2383,1433,15055,1456,1883,5173,1446,6588,27205,1219,129,23,4861,3195,1263,5060,405
2020-12-29,4737,201,0,8640,3603,24988,4687,5924,3,1047,775,21409,10779,121,285,1393,17596,9216,3812,2569,2594,7397,333,5803,12218,12966,5255,4719,5578,939,1603,3016,735,18777,2403,37687,6574,1276,2,13118,2405,1449,15343,1460,1900,5198,1446,6710,27436,1235,130,23,4920,3369,1284,5152,405
2020-12-30,4774,203,0,8718,3637,25417,4750,5964,3,1055,780,21546,10846,121,285,1403,17811,9314,3822,2736,2623,7448,334,5848,12338,13018,5321,4747,5664,950,1611,3063,741,18952,2436,37840,6729,1282,2,13263,2453,1468,15665,1484,1911,5249,1464,6810,27741,1256,134,23,4984,3420,1318,5192,405
2020-12-31,4827,206,0,8864,3676,25986,4814,5995,3,1061,786,21673,10934,121,288,1436,17978,9390,3891,2736,2623,7488,347,5895,12423,13018,5382,4787,5694,961,1651,3122,759,19042,2477,37983,6748,1299,2,13409,2489,1477,15947,1503,1930,5296,1488,6907,28066,1269,136,23,5032,3461,1338,5242,438
2021-01-01,4872,206,0,9015,3711,26363,4873,5995,3,1065,788,21673,10958,122,289,1436,17978,9468,3898,2872,2623,7488,352,5942,12423,13018,5382,4816,5717,961,1668,3143,759,19160,2502,38155,6748,1316,2,13546,2489,1477,16155,1521,1944,5296,1488,6907,28359,1269,136,23,5081,3461,1361,5254,438
2021-01-02,4872,215,0,9061,3729,26551,4912,6099,3,1072,792,21890,10960,122,289,1448,18217,9562,3946,2872,2698,7488,358,5967,12502,13306,5436,4840,5721,971,1669,3148,769,19187,2534,38273,6892,1317,2,13693,2527,1492,16179,1526,1957,5385,1501,6970,28442,1294,139,23,5117,3461,1373,5256,438
2021-01-03,4873,215,0,9061,3749,26638,4934,6099,3,1080,794,21987,10964,122,289,1448,18322,9625,3946,2872,2723,7537,359,5994,12610,13306,5489,4871,5740,972,1672,3180,780,19208,2551,38415,6910,1317,2,13822,2547,1500,16230,1545,1974,5469,1513,7025,28496,1301,140,23,5124,3472,1376,5261,438
2021-01-04,4878,218,0,9064,3800,27017,4944,6168,3,1085,797,22090,10971,122,289,1459,18412,9735,3992,2890,2749,7585,361,6027,12671,13391,5502,4884,5742,975,1682,3206,781,19225,2574,38599,6941,1319,2,13978,2552,1506,16335,1555,1992,5484,1513,7168,28570,1305,144,24,5132,3482,1396,5269,438
2021-01-05,4886,218,0,9317,3836,27519,4991,6192,3,1093,801,22188,11072,123,289,1471,18562,9800,3999,2985,2772,7635,369,6082,12734,13608,5520,4975,5957,1005,1692,3235,792,19382,2594,38743,6996,1336,2,14108,2571,1550,16536,1562,2005,5498,1513,7267,28808,1312,149,24,5191,3541,1442,5366,464
2021-01-06,4994,220,0,9444,3901,28079,5050,6230,3,1102,806,22317,11165,123,299,1488,18735,9883,4060,3020,2806,7681,372,6132,12836,13667,5596,5013,5992,1015,1703,3295,816,19523,2641,38912,7076,1341,2,14247,2633,1558,16915,1570,2024,5582,1519,7379,29118,1330,152,24,5226,3605,1481,5435,464
2021-01-07,5080,223,0,9741,3926,28566,5102,6287,3,1112,808,22481,11230,124,299,1517,18941,9958,4065,3020,2843,7728,385,6173,12909,13873,5640,5013,6064,1038,1719,3339,827,19646,2680,39118,7213,1348,2,14355,2672,1568,17173,1588,2035,5661,1544,7492,29498,1359,155,24,5275,3634,1518,5477,489
2021-01-08,5191,223,0,9938,3966,29110,5138,6324,3,1116,809,22666,11314,124,303,1523,19108,10021,4124,3141,2856,7833,426,6216,12985,13913,5688,5101,6101,1049,1733,3394,846,19756,2710,39282,7328,1359,2,14486,2703,1575,17376,1592,2048,5695,1556,7618,30128,1381,156,24,5312,3699,1554,5529,489
2021-01-09,5299,224,0,10036,4010,29707,5190,6324,3,1128,813,22804,11457,124,307,1528,19210,10089,4127,3141,2876,7833,432,6246,13074,14145,5731,5146,6143,1054,1737,3450,862,19854,2732,39471,7425,1360,2,14604,2738,1603,17626,1616,2062,5758,1570,7704,30313,1390,156,24,5381,3699,1570,5567,489
2021-01-10,5334,224,0,10141,4043,30004,5208,6324,3,1137,817,22912,11458,124,308,1534,19293,10147,4138,3141,2901,7873,432,6272,13151,14145,5775,5167,6150,1056,1760,3467,869,19854,2749,39632,7567,1360,2,14737,2761,1604,17717,1630,2074,5811,1585,7785,30479,1392,156,24,5383,3699,1582,5570,489
2021-01-11,5347,224,0,10147,4081,30480,5213,6416,3,1146,821,23071,11475,124,308,1544,19363,10217,4139,3248,2922,7918,438,6301,13206,14192,5779,5186,6154,1057,1772,3500,869,19854,2764,39834,7578,1360,2,14870,2775,1613,17802,1642,2095,5826,1585,7865,30585,1396,156,24,5393,3699,1594,5575,489
2021-01-12,5573,225,0,10482,4121,31157,5242,6449,3,1157,825,23227,11662,124,308,1556,19497,10271,4222,3248,2944,7971,449,6367,13273,14296,5792,5284,6353,1067,1791,3546,878,20039,2794,40020,7638,1363,2,15006,2804,1667,18045,1645,2109,5860,1585,8011,30895,1422,158,24,5477,3789,1634,5633,522
