date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Cruise Ship,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-12-03,260359,34563,0,346421,164310,1305611,247209,126177,152,37456,22164,1029030,487978,6942,18484,106455,759562,359430,238724,164878,190600,244078,12554,205399,240907,410843,333626,159036,316953,65122,134710,159532,23567,384193,102862,681783,377231,81105,106,446849,204048,79293,392434,54105,60722,223063,83348,388252,1346216,206165,4642,1589,244503,179443,51025,426534,35078
2020-12-04,264199,35325,0,352101,167137,1330683,252222,127715,152,38398,22480,1039207,494354,6959,18605,108366,770088,367329,241531,170902,194192,247177,12844,209191,246398,420268,338973,161516,321209,66436,136325,162434,24444,390586,104935,693629,382534,81949,106,456963,208875,81437,404521,54597,62137,226013,84398,392608,1360818,209170,4763,1613,247380,181329,52172,432207,35737
2020-12-05,267589,36271,0,358900,169382,1356263,257347,127715,152,39096,22872,1049638,499371,6959,18738,109705,779975,375019,243385,171113,198064,247177,13127,212384,252017,426576,345281,163458,326197,67069,138568,165628,25367,396519,106856,704683,388552,82504,106,467432,213245,83243,415635,55532,62137,229235,85304,397522,1374889,212844,4894,1633,251173,183081,53572,437918,35941
2020-12-06,269877,37036,0,364276,170924,1383556,260581,127715,152,39912,23136,1058074,501405,6959,18842,110510,787573,381617,244691,171114,200631,251123,13348,215027,256844,426576,350862,164931,329974,67875,139834,168140,26044,403128,108088,714834,394990,82981,109,475024,216486,84496,423100,56671,62137,232099,85991,400594,1387163,215407,5015,1633,255053,189152,54997,441067,36317
2020-12-07,272229,37539,0,365843,172042,1412484,264618,135844,152,40711,23319,1065785,506690,7019,18923,111893,796264,387278,245984,176597,202591,252136,13775,217329,259325,436400,356152,166194,332809,68591,141127,170587,26759,407569,109947,723287,399362,83342,111,484297,218389,85788,432207,57622,65818,234652,86500,408730,1394656,217638,5080,1649,258870,192947,56128,443389,36985
2020-12-08,276665,38116,0,378157,174325,1440537,268589,138258,152,41464,23589,1073770,512267,7019,18976,113905,804174,392663,247954,177026,205667,254562,14049,219961,263447,443076,359203,167926,336147,69346,142595,173284,27566,413745,109947,731722,404032,83342,113,510018,220686,87082,442311,58316,67067,236954,87038,414749,1414125,219971,5180,1680,262730,196032,57060,448009,37475
2020-12-09,280187,38707,0,382601,176652,1473446,272346,140548,152,42393,23854,1083362,517779,7039,19056,116203,812430,398417,250280,182331,209135,258914,14454,222653,269412,448418,363719,170672,338940,70133,143924,176334,28519,418861,112950,740980,410527,86149,113,520112,222993,88287,450924,58962,68299,239444,88023,422962,1428656,222545,5285,1698,267128,199028,58462,452180,37885
2020-12-10,284922,39345,0,387529,178854,1509057,276995,142979,152,43036,24098,1094697,525402,7052,19179,118028,823531,404935,252553,182589,213449,261329,14861,225855,274781,454720,367218,172955,343068,70892,145774,178527,29238,424679,114731,752104,416083,86707,113,531850,225453,89838,462954,59458,69247,241686,88727,428973,1444808,225946,5413,1733,271043,202177,59695,456889,38223
2020-12-11,288775,39975,0,394512,181624,1546199,281673,146761,152,43818,24357,1106396,531593,7079,19315,119610,832951,412135,253612,188086,217119,264191,15206,228471,280436,460346,370968,175282,344080,71870,146877,181310,30282,428977,116565,763228,423623,87214,113,542209,229353,91420,476249,61002,70818,245226,89672,436262,1460691,228129,5541,1791,274438,206288,60637,461367,38785
2020-12-12,292841,40497,0,402589,184252,1575719,285634,146761,152,44876,24643,1116973,538040,7079,19511,120632,841688,419536,255009,188228,220659,264191,15620,232009,285725,465159,375398,177947,350961,72644,147688,183949,31119,435771,118358,774228,429776,87590,113,553461,233336,92839,485330,61723,70818,248798,90407,442953,1474276,231821,5626,1791,278615,208717,62151,465991,38907
2020-12-13,295631,41143,0,408442,185702,1607328,288193,146761,152,45460,24874,1125931,542838,7079,19588,121179,848904,425434,256249,188228,223103,268613,15923,234647,290578,465159,378823,179447,353647,73303,148861,186833,31705,440464,119800,784815,436595,87871,113,562727,237668,93853,495099,62431,70818,252206,91038,454305,1483168,233904,5753,1791,281909,210809,63217,468956,39360
2020-12-14,297895,41573,0,420248,187057,1631919,291104,153992,152,46457,25038,1134383,546558,7137,19775,122217,856118,430401,257311,192746,224889,269643,16349,236961,294231,472780,381841,181095,356656,73303,149344,189413,32544,446000,121299,794953,441365,88067,113,570602,239767,95010,505174,62985,74071,254776,91354,464624,1493486,235872,5857,1807,285149,212584,64394,471285,39775
2020-12-15,301533,41858,0,424382,189198,1675929,293382,155462,152,47142,25339,1143794,553995,7149,19827,124019,863477,434642,258253,193017,227817,272276,16760,239362,298160,478171,384164,183300,359615,74040,150861,191732,33318,450614,122557,803917,446601,88393,113,579357,241991,96092,514749,63419,75237,257320,91699,472875,1514508,237787,5923,1828,288309,214265,65708,475340,40064
2020-12-16,305640,42473,0,429219,191504,1738097,296716,157781,152,47929,25602,1155335,560619,7168,19931,125452,870600,440850,260774,197429,230692,275545,17311,241767,304112,482815,386412,185643,362497,74644,152103,194098,34114,456938,124357,813336,451874,88686,113,584766,245229,97622,524940,63686,76209,260119,92603,484285,1536275,240715,6009,1828,292240,214265,66849,478162,40310
2020-12-17,310335,42856,0,435036,194543,1784859,300414,160102,152,48768,25830,1168483,568396,7183,20067,126878,879428,447190,262210,197696,234020,279321,17901,243984,309247,487356,389171,187904,366257,75483,153400,196379,34888,461744,126045,825059,457660,89063,115,596178,248204,98936,534948,64751,77290,262774,93197,493230,1553765,243918,6149,1878,296093,217205,68485,482443,40593
2020-12-18,315683,43352,0,442671,197421,1833771,304107,162782,152,49109,26104,1181483,576537,7193,20223,128218,886805,453139,264707,203361,237189,282434,18337,246553,314926,491875,391889,190411,369947,75992,154745,199257,35712,466320,127500,837711,466104,89554,115,605862,251760,100308,544116,66132,77812,267076,93772,503651,1570908,246562,6243,1900,299388,220268,69751,486364,41359
2020-12-19,319904,43688,0,448231,200114,1869881,306598,162782,152,50136,26342,1193165,582300,7193,20375,129069,894367,457871,266959,203425,240563,282434,18738,248754,319270,496056,394635,192111,373014,76619,155415,201858,36362,471084,128930,847778,472268,89784,115,614429,255868,101814,552895,67211,77812,270537,94336,503651,1585167,248970,6343,1910,302972,222600,71215,490679,41488
2020-12-20,322452,43871,0,453597,201650,1909406,308890,162782,152,50616,26601,1201566,587918,7193,20577,129960,900370,464354,267329,203430,242320,286145,18946,250808,323531,496056,397319,194333,375287,77170,156382,203945,37096,476776,129993,857083,479168,90035,116,622806,260838,102930,559256,68433,77812,273406,94727,519687,1594965,250964,6443,1921,306848,222600,72342,492724,41662
2020-12-21,324832,44023,0,461345,203107,1954347,311036,167377,152,51056,26740,1212581,591438,7211,20709,130877,905069,468219,268736,207542,244296,287261,19285,253073,327374,501115,399311,195500,378431,77324,157103,205884,37715,480661,130808,866888,483647,90116,116,629354,263434,103755,569099,68849,80231,275733,95074,529578,1607985,252783,6534,1921,310890,226635,73337,494353,42118
2020-12-22,329811,44463,0,467215,205048,1990644,313552,168960,152,51623,26900,1223015,600517,7238,20773,132594,911308,471876,270294,207819,247343,290960,19743,255397,331174,504629,401011,197691,380637,77947,158324,206974,38284,485914,132075,876281,488902,90452,116,637032,265620,105073,576787,69912,81187,278055,95509,534019,1629816,255085,6608,1934,314481,227887,74737,497380,42379
2020-12-23,334569,44828,0,473273,207941,2035301,316500,170705,152,52235,27226,1234399,608290,7257,20868,133985,918070,476538,272112,212612,250279,293934,20491,257862,335988,508449,402519,200325,383730,78522,159662,209962,38872,491341,133242,886813,494511,90722,118,644822,269276,105970,586474,70488,82066,282230,96040,541240,1652488,257697,6680,1950,319133,230202,75936,500443,42664
2020-12-24,338801,45104,0,480319,211145,2068468,319530,172743,152,53015,27436,1247546,618576,7266,20993,135233,925107,482734,273661,212749,250279,296499,21226,260728,341925,508449,404403,202651,387092,78929,160357,212211,40015,496638,135166,899837,494511,90947,118,653650,272553,106821,595808,70808,82066,285028,96546,546497,1661626,260589,6781,1967,323915,233093,77239,503706,42664
2020-12-25,342426,45104,0,486935,213267,2085231,322189,172743,152,53653,27436,1247546,624630,7268,21147,135233,930849,488180,274266,212749,250279,296499,21547,263160,341925,508449,404403,204178,388855,78929,161162,214064,40784,502069,136622,912885,494511,91221,122,653650,272553,106821,601940,71424,82066,285028,96546,546497,1664941,260589,6781,1979,327993,233093,78836,505345,42664
2020-12-26,343458,45479,0,493041,213969,2144654,323619,172743,152,54473,27710,1264588,628788,7268,21256,135787,934142,492021,274793,212749,255562,296499,21547,265440,349602,516326,406545,205023,390872,79433,161337,215653,41131,506724,137226,924014,513930,91354,122,664668,276508,108326,608767,72443,82066,288892,96963,560892,1670355,264078,6966,1979,329577,236719,80177,506022,43146
2020-12-27,345628,45781,0,494337,214877,2178934,325018,172743,152,55057,28202,1271979,632299,7274,21350,136215,937909,493841,275299,212749,257062,299722,21880,267198,352736,516326,409061,206388,392350,79780,161974,217509,41636,509765,137968,932022,516828,91464,122,670525,279139,109725,613272,73227,82066,296179,97390,564080,1699194,264874,7029,1979,333576,236719,80710,508580,43200
2020-12-28,347897,45909,0,504423,216528,2222669,326668,181200,152,55488,28342,1280177,636240,7281,21395,137010,942362,496306,276649,218795,258516,300539,22319,269183,356934,519876,410138,208089,394016,79999,162849,218377,42220,513429,138659,940290,520716,91557,122,675044,282587,110545,618902,73658,85602,298050,97657,567792,1707818,266590,7120,1979,336175,238672,81436,510137,43704
2020-12-29,351804,46092,0,507222,219246,2258759,328408,181967,152,56189,28535,1292252,645690,7293,21466,138524,948006,500282,278310,219169,261491,304485,22909,271061,361079,523839,411110,210032,396890,80426,163781,220124,42934,517845,139875,950473,524279,91828,122,682570,283781,111227,627526,75790,86789,300602,98158,572589,1732971,269326,7202,1979,340297,240846,82773,513056,43923
2020-12-30,356820,46483,0,512489,222430,2291414,330859,183663,152,56596,28758,1306123,654743,7308,21570,139864,955380,505017,280064,225206,265261,311229,23499,273689,367918,528621,413107,213055,399955,81300,165297,222595,43879,523295,141186,963390,532830,92203,122,690748,287030,112260,636061,75888,87949,303475,98720,580809,1754975,271940,7276,2010,344345,242330,84225,516226,44133
2020-12-31,361226,46986,0,520207,225138,2325599,334097,185708,152,57456,28983,1323315,666452,7308,21745,141077,963389,511485,281712,225212,265261,315275,24201,276662,375178,528621,415302,215811,403859,81555,166798,224731,44882,529027,142864,978783,539545,92495,122,700380,290936,113909,645390,76291,87949,307507,99164,586802,1772784,276612,7412,2031,349584,246752,85334,520438,44409
2021-01-01,365747,46986,0,530267,229442,2365024,337161,185708,152,58064,29252,1323315,677589,7326,22022,141077,963389,517773,282980,230108,265261,315275,24902,280219,375178,528621,415302,218386,408006,81555,167716,227046,45932,535043,144142,995816,539545,92770,122,700380,290936,113909,652091,77054,87949,307507,99164,586802,1782956,276612,7412,2036,354766,246752,87820,522523,44409
2021-01-02,369458,47801,0,539150,231442,2415246,339172,190120,152,58873,29509,1354833,685122,7326,22181,142199,975352,523090,283895,230119,273970,315275,25245,283171,384181,538121,417832,220277,410744,81944,168262,228871,46614,541202,145379,1011665,558437,92891,122,714673,296055,116348,660580,77932,87949,312718,99829,604132,1801181,281654,7689,2041,358755,246752,89327,523652,44573
2021-01-03,371934,48098,0,556384,233475,2452262,341250,190120,152,59484,29764,1365436,690900,7326,22303,142507,979821,526071,284715,230119,276825,321058,25592,285319,387662,538121,420544,222061,413295,82381,169000,231614,47376,545450,146394,1023897,564924,93041,122,721481,304072,117745,664913,78169,87949,321669,100532,608297,1816886,283473,7793,2042,363765,255396,91058,526245,44875
2021-01-04,374095,48363,0,561542,234781,2490518,343435,194636,152,60333,29904,1376692,696063,7344,22378,143305,984880,529688,286356,234069,279142,322181,25967,287802,392568,543611,423688,223677,414812,82664,169585,233032,47870,547247,147315,1035139,570111,93240,122,727423,306771,118453,670039,78805,92708,325472,100643,612250,1831146,285633,7873,2055,367536,256435,91886,527871,45257
2021-01-05,379593,48560,0,567474,238888,2529480,346893,196968,152,61100,30166,1392123,706154,7357,22485,144843,991719,533083,288298,236633,280835,326648,26565,289758,397202,546642,425261,225444,417633,83378,171033,235455,48662,554400,148499,1048281,575396,93494,122,735003,308268,119488,678998,79319,93852,328073,101076,617649,1864173,288951,8038,2083,371913,258767,93162,531890,45569
2021-01-06,384184,48899,0,574680,242593,2567843,349450,199454,152,61729,30482,1409906,713840,7378,22610,146106,999288,539229,290776,239197,286540,333524,27090,292904,404053,551498,427587,228235,420070,84060,172469,237393,49584,560057,149984,1064297,582348,93832,125,742817,311573,120223,688398,79612,95463,333235,101684,625380,1884799,292720,8158,2083,377300,260752,94678,535999,45890
2021-01-07,389230,49228,0,584593,245916,2609088,352923,202758,152,62949,30750,1429722,723630,7386,22897,147173,1008045,546499,293189,239311,291429,338054,27625,295874,411601,555747,429570,228235,424946,84750,173591,240796,50337,566761,151819,1081885,592746,94156,125,753068,315354,121085,698005,79898,96591,338112,102132,634237,1910091,297317,8403,2130,382679,264012,96002,540508,46168
2021-01-08,394287,49639,0,596251,248860,2651984,356110,205994,152,63503,31107,1449252,736926,7399,23180,148258,1017322,552594,294762,244583,296166,341431,28407,299606,419721,559655,431944,233665,429150,85568,174614,243661,51289,572692,153456,1101445,602774,94438,125,762603,320586,122847,708221,82067,97614,344176,102580,640606,1932554,301110,8619,2143,387917,268607,97898,544618,46647
2021-01-09,399150,49958,0,607345,251746,2704483,358947,205994,152,64475,31457,1464697,748852,7399,23408,149235,1024039,558560,296171,244583,300397,341431,29019,303364,427135,562553,434413,236868,433165,86102,175620,246309,52371,579250,154954,1119284,614355,94558,125,770977,324875,124476,717277,82630,97614,350084,102901,646450,1951915,303723,8790,2143,393715,271595,99778,548134,46719
2021-01-10,401900,50218,0,618546,255076,2744008,361148,205994,152,65273,31791,1477010,757045,7399,23586,149667,1028750,563653,296682,244583,303624,346829,29298,306674,432791,562553,436572,239082,435999,86324,176026,248569,52980,584828,156157,1135592,623188,94716,125,777065,331362,125683,723865,83119,97614,354525,103318,653869,1968189,305999,8967,2143,398856,271595,101212,550260,46832
2021-01-11,404000,50394,0,627541,256344,2784716,362825,213358,152,65827,31993,1488586,764499,7423,23748,150239,1033526,567338,297774,249712,305706,348234,29611,309686,437042,567682,437552,240309,437859,86653,176670,250249,53913,590162,157087,1149771,629124,94830,128,784957,335247,126607,730773,83468,100607,357654,103499,657396,1990204,307483,9078,2143,403386,276686,102282,551942,47395
2021-01-12,407848,50522,0,636100,259553,2832085,364336,217047,152,66446,32423,1503482,773692,7429,23856,151273,1040168,570477,299255,249803,308728,352939,30326,312351,442529,570150,438867,241957,440149,87077,177670,252842,54516,594749,157974,1164562,635975,94968,128,792938,337457,127780,737994,84427,101393,359357,103743,660874,2014645,309629,9247,2166,407947,278544,103203,555249,48072
2021-01-13,410995,50816,0,641729,262020,2870104,366774,220576,152,67173,32600,1517472,782288,7444,23949,152364,1046030,574119,301161,254104,313281,355835,31150,314867,448447,573278,440354,243899,442420,87653,179199,253985,55378,602629,159119,1179266,641073,95135,128,799639,341364,129109,746002,84639,102485,365378,104195,665499,2040751,314817,9368,2166,412545,281202,104392,558020,48289
2021-01-14,414583,51157,0,649040,264511,2910044,369177,221544,152,68065,32820,1531192,791324,7457,24113,153358,1052682,578494,302560,254410,317344,361148,31958,317815,454402,576573,441935,245847,445287,88110,180131,256172,55957,609721,160543,1193453,650926,95378,128,807293,344506,130246,753164,84816,103386,371180,104512,670482,2068637,317559,9573,2166,417839,283777,105219,561160,48701
2021-01-15,417528,51466,0,658186,267635,2948054,371458,223422,152,68727,33140,1548067,801130,7474,24318,154470,1059324,583160,303926,258354,321269,364853,32781,320739,459927,579574,443562,248189,447621,88635,180910,258050,56966,616032,161805,1212922,659840,95599,128,814442,348044,131258,759243,85954,104443,375967,104937,676039,2094921,320102,9734,2166,422634,285970,106649,563866,48909
2021-01-16,420681,51653,0,666901,270178,2983149,373483,223422,152,69372,33537,1560186,809663,7474,24474,155276,1064667,587049,304748,258354,324324,364853,33219,324031,465726,581785,445047,250869,449819,89056,180910,260090,57605,622089,162893,1228867,667826,95714,128,821507,351665,132412,765489,86523,104443,382422,105278,680847,2112662,322252,9915,2166,429391,285970,108124,566275,49068
2021-01-17,422598,51938,0,673882,271154,3014428,374981,223422,152,70294,33851,1571279,815995,7474,24595,155554,1068829,590211,305151,258354,326674,368980,33559,326445,470140,581785,446380,252475,451332,89393,181978,261573,58229,627221,163637,1242561,674637,95864,128,826754,354979,133205,770985,87381,104443,388184,105544,685321,2127111,323837,10057,2260,439305,289939,108821,568166,49363
2021-01-18,424028,52093,0,679282,272263,3043005,376171,230125,152,70910,34033,1579281,820952,7474,24710,155554,1072214,592709,306083,261825,328667,369951,33876,328214,473441,585128,447349,253932,452703,89576,182176,262794,58709,631074,164263,1255971,674637,95934,129,831066,356816,133851,774566,87939,104443,391464,105659,687751,2138190,324919,10220,2260,446550,289939,109809,569335,49708
2021-01-19,426543,52222,0,685699,273594,3078551,377856,232219,152,71311,34259,1589097,828581,7515,24769,156778,1076532,595436,307302,262003,330906,372089,34262,330186,476526,586673,448268,255125,453987,89864,182176,263972,59228,635702,164954,1268692,684497,96071,129,836049,358374,134468,781947,88373,107066,394318,105786,690065,2157459,326221,10321,2283,451076,291989,110820,571268,49922
2021-01-20,429655,52393,0,690544,276114,3097632,379227,234134,152,71775,34403,1601011,836649,7521,24837,157588,1081354,598313,308787,265522,334320,374582,34963,332353,481040,589869,449492,256827,455825,90255,184482,265143,59891,641140,165835,1279811,690912,96222,129,842433,360360,135142,787584,88513,107876,399843,106063,694291,2185554,328380,10471,2305,455591,294017,111677,573119,50124
2021-01-21,432536,52605,0,699942,279220,3122705,381210,235796,152,72523,34612,1613884,844799,7521,24949,158200,1086333,601937,310440,265709,338033,378318,35638,334519,486180,592382,450762,259117,457969,90649,185346,266343,60588,646189,166823,1293719,698099,96369,129,849704,363046,135973,793138,88728,108786,404492,106400,697783,2208871,330469,10580,2305,459604,296087,112617,575688,50424
2021-01-22,436087,52901,0,708041,281382,3147207,383008,237815,152,73233,34905,1627603,853173,7547,25109,158798,1093375,605426,311695,268908,340778,380255,36274,336915,491452,594920,452268,261167,459870,91049,186255,268212,61206,650389,167731,1309403,705535,96565,129,853982,365992,136839,798438,89282,109735,409188,106716,701847,2227789,333118,10759,2321,463751,298249,113615,577991,50583
2021-01-23,439442,53150,0,715357,282995,3168028,384966,237815,152,73915,35077,1639914,862158,7547,25236,159325,1098527,608519,312622,268908,344567,380255,36598,339307,496093,596746,453808,263023,461808,91410,186854,269713,61995,657536,168579,1323312,712716,96720,129,859841,370149,137600,803585,90073,109735,413789,106963,705876,2242473,334889,10908,2341,468655,300198,114752,580003,50583
2021-01-24,441170,53315,0,722574,284066,3187475,386285,237815,152,74575,35301,1649449,866911,7547,25379,159506,1101819,611039,313137,268908,346138,383862,36598,341452,500037,596746,454989,264219,463856,91652,187147,270907,62492,662808,169205,1335695,718812,96817,129,864322,373090,138168,807102,91028,109735,418325,107148,708717,2250421,336405,11033,2341,472447,300198,115307,581377,50898
2021-01-25,443009,53399,0,727895,284702,3213222,387500,243632,152,75191,35505,1658169,870828,7554,25495,160033,1104763,613228,313909,271503,347827,385942,37046,343138,503688,600093,455783,265146,464686,91816,187793,271897,62890,666951,169696,1347667,723445,96874,132,868656,374853,138587,812098,91596,111754,421417,107180,710427,2269424,337264,11165,2350,478619,302141,115839,582477,51062
2021-01-26,445909,53487,0,732643,287187,3235045,388620,244899,152,75490,35700,1667763,879221,7566,25558,160592,1108430,614946,315002,271578,350519,388562,37710,344620,506183,602168,456490,266598,465984,92160,188122,272853,63367,671781,170296,1358707,727423,97006,132,872918,376424,139355,816761,92069,112396,423667,107380,712406,2290621,338675,11285,2373,483326,303482,116978,584041,51152
2021-01-27,449086,53670,0,738561,288964,3250649,390296,247339,152,75832,35865,1676171,885605,7568,25652,161212,1112181,617176,316114,274746,352934,392416,38170,346559,509503,604233,457317,268672,467531,92531,188784,273873,63886,676537,171047,1369072,733010,97160,132,878284,379110,140063,822582,92244,113009,427231,107608,715806,2309220,340684,11379,2373,488553,305289,117775,585600,51368
2021-01-28,452734,53877,0,743232,290856,3273905,391737,248765,152,76495,36132,1687594,892957,7572,25746,161720,1116372,619995,317124,274823,355868,394909,38454,348749,514134,606488,458633,270476,469567,92934,189597,274951,64591,681283,171719,1382855,739500,97304,132,883716,381430,140783,828632,92541,113754,431169,107795,717583,2330272,342445,11523,2384,493674,307809,118562,587580,51430
2021-01-29,455582,54062,0,748260,292563,3293531,393459,250023,152,76935,36414,1698570,899515,7579,25885,162355,1120528,622625,318319,276956,358469,397276,38813,350629,517252,608627,459747,272662,471628,93246,189597,276279,65134,687269,172798,1395806,746459,97457,132,888590,384217,141729,838016,92968,114438,435633,107955,722491,2348188,343962,11658,2398,497912,309801,119467,589384,51690
2021-01-30,455582,54216,0,753379,294387,3310949,395019,250023,152,77551,36662,1713589,905858,7579,25994,162683,1123873,624959,319110,276956,361115,397276,39168,352726,521360,610138,460819,274190,472942,93762,190570,277349,65655,692543,173539,1408698,752627,97561,132,892781,386590,142416,842475,93406,114438,439785,108070,724742,2363266,345430,11831,2398,502221,311597,120340,590997,51704
2021-01-31,459639,54351,0,758404,295268,3324264,396185,250023,152,78071,36872,1721377,909445,7579,26072,162683,1126301,626682,319408,276956,362881,400626,39324,354473,524025,610138,461807,275001,473977,93949,190713,278308,65949,696829,174064,1419907,757526,97629,132,895792,389472,142416,846046,93624,114438,443386,108250,727861,2376344,346624,11965,2398,504779,311597,121001,592140,51912
2021-02-01,460860,54459,0,762145,296494,3342647,397101,253954,152,78495,37008,1727107,912479,7608,26156,163165,1128613,628391,320187,279008,364498,401591,39543,355636,526423,612710,462528,275706,474767,94070,190950,279146,66289,700346,174550,1428839,761302,97680,133,899079,390868,143373,849966,94238,115956,445916,108315,729187,2412627,347208,12083,2421,507640,313335,121425,592921,52057
2021-02-02,462938,54594,0,765083,298004,3355781,398037,256522,152,78696,37008,1737640,917440,7610,26218,163656,1130917,629903,321274,279155,366929,404194,39960,356541,528662,614143,463132,276531,476020,94384,191437,279957,66656,703496,174982,1436788,764228,97797,133,902736,392164,143978,854197,94526,116191,447904,108431,731360,2431687,348409,12196,2426,510380,314692,121935,594217,52128
2021-02-03,465056,54820,0,767379,300430,3368281,399267,257004,152,78982,37199,1744619,922364,7618,26286,164163,1134231,631331,322308,281322,369510,406235,40233,357483,531117,615860,463766,277322,477228,94810,192042,280707,67041,705807,175652,1443942,776307,97936,133,906727,394283,144605,857332,94662,116704,450794,108639,733216,2449535,350000,12329,2430,513339,316294,122470,595756,52288
2021-02-04,467823,55005,0,771796,302899,3382932,400851,257941,152,79225,37365,1752330,928070,7622,26387,164565,1137559,633667,323216,281363,372003,408995,40534,359037,533921,617745,465176,278532,478750,95111,192549,281596,67492,709096,176211,1450912,781802,98034,133,910847,397065,145320,860721,94984,117291,453878,108813,736370,2463424,351273,12503,2440,516398,317878,123044,597475,52468
2021-02-05,469319,55259,0,775622,304723,3399745,402754,259372,152,79546,37634,1763873,932912,7636,26507,164969,1141219,635171,323797,283926,374259,409861,40799,360584,537208,619499,466224,279742,480086,95458,193069,282493,67919,713324,176793,1458809,787349,98095,133,914530,399727,146137,865448,95064,117891,459974,108944,739031,2478003,352489,12612,2449,521467,319371,123641,598902,52576
2021-02-06,471311,55259,0,779093,306064,3408241,404256,259372,152,79832,37877,1771359,937402,7636,26611,165209,1144281,637987,324306,283926,376253,409861,41065,362084,540827,620685,467217,280778,481183,95717,193421,283391,68260,717835,177214,1470301,791521,98106,133,918079,401780,146741,869222,95355,117891,462981,109132,742213,2486505,353700,12766,2449,526176,320146,124190,600016,52618
2021-02-07,472423,55259,0,780637,306736,3417982,405330,259372,152,80594,38035,1777983,940991,7636,26684,165209,1146346,639711,324590,283926,377790,411812,41219,363650,543934,620685,468118,281678,481929,95790,193722,284042,68597,722167,177556,1480224,796195,98155,133,920217,403954,147122,873146,95839,117891,466373,109229,744600,2494861,354608,12900,2466,529125,320146,124708,600782,52627
2021-02-08,473348,55768,0,782887,307373,3432088,406276,263739,152,80931,38136,1783720,943695,7664,26714,165658,1148088,640744,325219,285338,378793,412989,41419,364553,545303,622813,468682,282313,482446,95914,193826,284590,68897,724728,177867,1489196,799279,98184,133,922143,404994,147419,876165,96161,119104,468403,109283,745826,2504578,355122,13046,2466,530825,323214,125106,601391,52784
2021-02-09,474666,55893,0,787268,308848,3442672,407210,264608,152,81210,38281,1790743,947416,7673,26742,166095,1150170,641874,326150,285341,381121,414354,41636,365529,546896,623731,469254,282969,483099,96288,194170,285136,69126,728304,178280,1497475,802065,98199,133,925350,406064,147932,880838,96402,119434,470311,109405,747462,2518333,356040,13105,2485,534116,324025,125522,602256,52830
2021-02-10,476067,56097,0,789245,309940,3451176,407961,265496,152,81461,38348,1798280,950906,7673,26793,166553,1152995,643305,327061,287213,383032,414687,41889,366666,548946,624970,469905,283753,484167,96595,194632,285795,69519,732674,178790,1504059,805898,98214,133,928631,407724,148475,883928,96494,119893,473140,109580,750409,2531060,357339,13122,2485,537319,324706,125951,603255,52874
2021-02-11,477570,56251,0,791106,311043,3461753,409683,266499,152,81875,38533,1806805,955085,7686,26877,166876,1155833,645006,327432,287276,384903,417415,42064,367865,551396,626477,470803,284664,485252,96842,195006,286387,69929,736330,179323,1514070,810466,98353,134,931437,409401,149082,887863,96636,120381,476287,109859,752033,2543236,358581,13249,2505,541018,326159,126420,604683,52979
2021-02-12,478667,56405,0,793532,311608,3471311,411774,267337,152,82263,38670,1814422,958985,7689,26958,167225,1158431,646425,328565,288475,386326,418585,42265,368977,553812,628012,471851,285648,486169,97063,195485,287023,70322,740062,179724,1522785,814594,98466,134,934742,410818,149576,891135,96924,120821,480157,110068,754279,2554842,359641,13415,2524,544209,327167,126887,605785,53086
2021-02-13,479856,56405,0,795323,312562,3480228,412983,267337,152,82672,38796,1821937,962808,7689,27015,167483,1160523,647657,329039,288475,387090,418585,42425,370136,555895,628956,472791,286343,486848,97297,197027,287836,70756,743819,180289,1531540,818724,98551,134,937541,412276,150034,894660,97313,120821,483140,110205,756071,2564055,360584,13561,2524,547424,328047,127282,606651,53086
2021-02-14,480931,56405,0,797270,313028,3485841,413836,267337,152,83003,38918,1827373,964737,7689,27058,167483,1162154,648875,329258,288475,388798,419891,42529,370983,557777,628956,473567,287436,487338,97401,197236,288348,71044,745987,180571,1539870,821894,98597,134,939350,413542,150281,896996,97609,120821,487293,110315,757418,2568930,361294,13677,2524,549999,328047,127588,607213,53136
2021-02-15,481605,56405,0,798608,313348,3491392,414369,270242,152,83239,39001,1830988,966807,7699,27089,167483,1163574,649652,329726,289828,389521,420394,42677,371705,559350,630408,474169,287980,487775,97539,197328,288739,71302,747432,180761,1546408,824352,98643,134,941265,414272,150464,898654,97837,121787,489018,110376,758561,2571723,361756,13862,2542,551538,328047,127889,607639,53136
2021-02-16,482488,56905,0,799740,313525,3499871,415037,270822,152,83369,39131,1837285,969702,7701,27105,167945,1164922,650530,330318,289843,390762,420394,42773,372221,560576,631532,474621,288714,488301,97666,197447,289029,71561,751065,181060,1553117,826340,98781,135,943291,414780,150875,901876,98317,122072,490453,110593,759523,2574648,362347,13917,2542,553308,329746,128117,608418,53351
